"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Vitamin D Is More Effective Than #Flu #Vaccine, #Study Says

https://t.co/Af7eKMRvGN https://t.co/quobcvn4fB",FALSE,5,,2019-03-01 20:56:51,FALSE,,"1101587123084378112",,"<a href=""http://ViraBurnayeva.com"" rel=""nofollow"">Vaccines and Homeopathy News</a>","ViraBurnayeva",6,FALSE,FALSE,,
"Flu season isn't over. February was a busy month for both @MedCenterHealth and @TriStarHealth due to #flu activity. https://t.co/4og9v8iCDs",FALSE,0,,2019-03-01 20:56:35,FALSE,,"1101587055338012672",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","eggersdailynews",0,FALSE,FALSE,,
"@andreasavage #home #flu try ass cubes...",FALSE,1,"andreasavage",2019-03-01 20:44:48,FALSE,"1101579586523951104","1101584090501918721","141269137","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jimmysfla",0,FALSE,FALSE,,
"Heads up y'all this #flu is for reals... https://t.co/R6XEI2G3zU",FALSE,1,,2019-03-01 20:43:29,FALSE,,"1101583760255053826",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tkradio",1,FALSE,FALSE,,
"Correct answer: Yes! Antivirals and antibiotics are different. Antibiotics fight against bacterial infections, whil<U+2026> https://t.co/i5Gl9jKdip",FALSE,6,"CDCFlu",2019-03-01 20:40:03,TRUE,"1101516262591610880","1101582896635301888","16616061","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CDCFlu",5,FALSE,FALSE,,
"You've been warned...  https://t.co/uBIO29ZlWh  #flu #sickday",FALSE,0,,2019-03-01 20:35:08,FALSE,,"1101581656828325888",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CubeShield",0,FALSE,FALSE,,
"@TheKidKidDoc 1 in 1Mil.?
x127Mil. #flu vaccine doses every year = ~127 people with injury
x8.5Mil. #MMR vaccine do<U+2026> https://t.co/ctGXU9EJQO",FALSE,1,"kuriousmind93",2019-03-01 20:33:12,TRUE,"1101579695324348416","1101581174240133120","958432492847095808","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kuriousmind93",2,FALSE,FALSE,,
"#Home #Flu #Day6 I think my cat says hi at the end of this video. #continuewithyourday https://t.co/TrXETWqLzU",FALSE,264,,2019-03-01 20:26:54,FALSE,,"1101579586523951104",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","andreasavage",19,FALSE,FALSE,,
"Preliminary data from CDC<U+2019>s influenza surveillance reports estimate over 20.4 million flu illnesses, 16,400 flu dea<U+2026> https://t.co/tI83ofqhAj",FALSE,2,,2019-03-01 20:23:39,TRUE,,"1101578770199134208",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PIDSociety",2,FALSE,FALSE,,
"I am not #immune to every #virus. #Cold. #Flu. #Ache of #Bones plus the added #pain of every other #Cell ache. Dang.
#Clinical #skill lapse.",FALSE,0,,2019-03-01 20:22:00,FALSE,,"1101578353964974080",,"<a href=""http://www.cloudhopper.com/"" rel=""nofollow"">Cloudhopper</a>","PierceAeroOne",0,FALSE,FALSE,,
"How long Lord??? Bcuz I<U+2019>m ready to just drive myself to the damn ER. It<U+2019>s been over a f*cking wk with this gd #flu <U+0001F927> &amp; I AM MISERABLE <U+0001F616>!",FALSE,1,,2019-03-01 20:20:24,FALSE,,"1101577950112079872",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","liquidkisses",0,FALSE,FALSE,,
"Boiron is the #1 pharmacist-recommended brand for #homeopathic #flu products. https://t.co/ZOIYQA1hVA https://t.co/vlwijQLq9f",FALSE,0,,2019-03-01 20:14:01,FALSE,,"1101576344503234562",,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","BoironUSA",0,FALSE,FALSE,,
"Eight New #Flu-Related #Deaths Reported In# CT https://t.co/aZyLSMOg2t https://t.co/Fuh8QduJaO",FALSE,0,,2019-03-01 20:00:56,FALSE,,"1101573051177680897",,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","tedsensei",0,FALSE,FALSE,,
"#STUDY: #Thimerosal-containing Vaccines &amp; #AUTISM Risk

https://t.co/5fUqtWjJkI

#DidYouKnow that Thimerosal is sti<U+2026> https://t.co/Sv7sjh4fWR",FALSE,1,,2019-03-01 19:52:43,TRUE,,"1101570984300163072",,"<a href=""http://ViraBurnayeva.com"" rel=""nofollow"">Vaccines and Homeopathy News</a>","ViraBurnayeva",3,FALSE,FALSE,,
"Bon Secours Health System is no latecomer to telehealth and other innovations. #Telehealth tools have helped improv<U+2026> https://t.co/Jk2KeyPOk4",FALSE,0,,2019-03-01 19:37:05,TRUE,,"1101567048142999553",,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","TelemedLeaders",0,FALSE,FALSE,,
"Widespread #flu has been reported across the lower 48 this past week as we start heading into meteorological<U+2026> https://t.co/nCz8VhUSwp",FALSE,5,,2019-03-01 19:22:51,TRUE,,"1101563468627480578",,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","WeatherBug",1,FALSE,FALSE,,
"Flu-like illness in @HHSRegion7 remained severe during the week ended Feb. 23, with Missouri, Nebraska &amp; Kansas rep<U+2026> https://t.co/jdKugW23GI",FALSE,0,,2019-03-01 19:19:36,TRUE,,"1101562652118134784",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HHSRegion7",0,FALSE,FALSE,,
"Patients! Don<U+2019>t ask for #antibiotics for viruses, like those that cause #cold and #flu. Instead, ask your healthcar<U+2026> https://t.co/X7MJ07UsJa",FALSE,2,,2019-03-01 19:18:09,TRUE,,"1101562283354861568",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","chompmonterey",1,FALSE,FALSE,,
"Don't go it alone!<U+00A0> Support a healthy immune system naturally with all #organic free radical fighting and detoxifyi<U+2026> https://t.co/ThVt9rvmQ2",FALSE,9,,2019-03-01 19:15:06,TRUE,,"1101561518162960384",,"<a href=""https://postcron.com"" rel=""nofollow"">Postcron App</a>","Renovation_Tea",7,FALSE,FALSE,,
"Australian scientists have discovered #immune cells that can fight all known #flu viruses and mutations. Learn more<U+2026> https://t.co/QjfnFUj4vV",FALSE,1,,2019-03-01 19:10:07,TRUE,,"1101560262283415558",,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","RawlsMD",0,FALSE,FALSE,,
"With a new strain of the #flu going around, getting #vaccinated is the easiest and most cost-effective way to prote<U+2026> https://t.co/8Ry2nh1Z60",FALSE,0,,2019-03-01 19:10:04,TRUE,,"1101560248995856384",,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","sickweather",0,FALSE,FALSE,,
".@CDCgov is expecting #flu activity to remain high for a number of weeks. Secondary #infections from bacteria/fungi<U+2026> https://t.co/G24RfYDm4i",FALSE,4,,2019-03-01 19:04:54,TRUE,,"1101558948946235394",,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","kariusdx",1,FALSE,FALSE,,
"So my husband has been home the last 2 days with the flu....he<U+2019>s not a bad patient....I just feel like I need to pr<U+2026> https://t.co/3KtA5JMWrd",FALSE,0,,2019-03-01 18:51:35,TRUE,,"1101555597818978304",,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","mybedissocozy",0,FALSE,FALSE,,
"It has been reported that a more severe strain of the #flu - influenza A (H3N2 - is now circulating in the U.S. If<U+2026> https://t.co/H3L4i7Xe4L",FALSE,2,,2019-03-01 18:50:04,TRUE,,"1101555217559101442",,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","Vaxyourfam",1,FALSE,FALSE,,
"Shortly after Jessica, Emily and Amanda lost their lives to #flu their parents set out to prevent other flu-related<U+2026> https://t.co/UdGkletCOY",FALSE,32,,2019-03-01 18:34:37,TRUE,,"1101551328181080064",,"<a href=""https://animoto.com"" rel=""nofollow"">Animoto Inc.</a>","famfightflu",13,FALSE,FALSE,,
"Q: How long should I stay home from work or school if I have #flu symptoms?
A: Stay home until your fever is gone f<U+2026> https://t.co/dhjA9toK9v",FALSE,0,,2019-03-01 18:30:42,TRUE,,"1101550343937232897",,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","WV_DHHR",0,FALSE,FALSE,,
"Here's how we are helping doctors and hospitals treat #flu patients and save lives: https://t.co/fGCoa6OQXp<U+2026> https://t.co/eehlCtxQlT",FALSE,0,,2019-03-01 18:26:32,TRUE,,"1101549296367882240",,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","usmedequip",0,FALSE,FALSE,,
"@LillianErdahlMD @drjessigold @darakass @doctorjenn @DrJenGunter @choo_ek @jbeckesmay @MBlumenthalCT @CoherenceMed<U+2026> https://t.co/9tULQra4kQ",FALSE,8,"LillianErdahlMD",2019-03-01 18:11:51,TRUE,"1101526274277806082","1101545600246521857","32951278","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DrCorriel",2,FALSE,FALSE,,
"Check out our February #Newsletter and catch up on the latest health news and tips for leading a healthy life!<U+00A0><U+2026> https://t.co/F9AZgivnPO",FALSE,8,,2019-03-01 18:05:27,TRUE,,"1101543988245524480",,"<a href=""https://postcron.com"" rel=""nofollow"">Postcron App</a>","Renovation_Tea",7,FALSE,FALSE,,
"Don't let a cough or cold ruin your weekend, boost your immune system with #BoostPower <U+0001F34A> #health #healthy #flu<U+2026> https://t.co/HPfgtTvFeJ",FALSE,1,,2019-03-01 18:02:36,TRUE,,"1101543271736754182",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GetBoostPower",0,FALSE,FALSE,,
"It's still #fluseason! Remember, if you're caring for children, prevent spread of #flu. Call your<U+2026> https://t.co/fYLKp7ffZr",FALSE,0,,2019-03-01 18:00:08,TRUE,,"1101542650367434753",,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","SNHDflu",0,FALSE,FALSE,,
"It's peak #flu season and everyone's asking about elderberry. Does it work? Is it safe? We looked into it for you.<U+2026> https://t.co/s7pKB43W0P",FALSE,0,,2019-03-01 17:45:04,TRUE,,"1101538861765853187",,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","MedicalLetter",0,FALSE,FALSE,,
"Check out @spmcmed Southern Plains new episode of our #podcast, Your Hometown Medical Minute on #YouTube<U+2026> https://t.co/p8O1AbuYxb",FALSE,1,,2019-03-01 17:42:02,TRUE,,"1101538094627606528",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HalBrock",1,FALSE,FALSE,,
"#Flu can make some chronic medical conditions worse, even if they are well managed. CDC recommends flu vaccination<U+2026> https://t.co/no7KjPnnFN",FALSE,0,,2019-03-01 17:40:15,TRUE,,"1101537649578463233",,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","UHhospitals",0,FALSE,FALSE,,
"Early treatment can shorten the duration of #flu symptoms and may prevent serious complications. What are the drug<U+2026> https://t.co/f9UfHWHRX8",FALSE,0,,2019-03-01 17:39:48,TRUE,,"1101537533719121920",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MedicalLetter",0,FALSE,FALSE,,
"A recent flu outbreak in a Chicagoland Middle School reminds us all about the importance of keeping our schools cle<U+2026> https://t.co/PuI4fq6PAW",FALSE,0,,2019-03-01 17:22:01,TRUE,,"1101533059525103618",,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","BeeLineSupport1",0,FALSE,FALSE,,
"Flu-like illness remained remained near the season's peak in week ended Feb. 23 at 5% of US outpatient visits -- 12<U+2026> https://t.co/u0OyZE1p79",FALSE,2,,2019-03-01 17:18:39,TRUE,,"1101532210027524097",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HHSRegion7",0,FALSE,FALSE,,
"Used for more than 70 years and available in 50 countries, Oscillococcinum remains the overall best-selling #flu me<U+2026> https://t.co/nyIjpYyjmC",FALSE,0,,2019-03-01 17:08:02,TRUE,,"1101529542198546432",,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","OscilloUSA",0,FALSE,FALSE,,
"A9: Viruses like the #flu can affect a developing baby. CDC recommends you get a #flu vaccine and avoid traveling t<U+2026> https://t.co/ZasaQsDKsE",FALSE,4,,2019-03-01 16:45:31,TRUE,,"1101523873030463490",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CDC_NCBDDD",4,FALSE,FALSE,,
"A7: #Vaccines help protect you and your developing baby against diseases. CDC recommends you get a whooping cough a<U+2026> https://t.co/AlflqCSdtX",FALSE,13,,2019-03-01 16:35:42,TRUE,,"1101521401704534018",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CDC_NCBDDD",8,FALSE,FALSE,,
"Anyone else hear that ringing sound?  No? Just my ears? #headache #flu #sick",FALSE,1,,2019-03-01 16:32:36,FALSE,,"1101520622281261056",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YettereYT",0,FALSE,FALSE,,
"15 more #flu-related pediatric deaths were reported to @CDCgov last week, bringing the total to 56 for the season.<U+2026> https://t.co/utWqyiiNC3",FALSE,4,,2019-03-01 16:24:01,TRUE,,"1101518463347163136",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","gerardgallagher",3,FALSE,FALSE,,
"It<U+2019>s #FluFactFriday! Let<U+2019>s talk treatment for #flu. 
Are antivirals different from antibiotics? <U+0001F48A>",FALSE,15,,2019-03-01 16:15:16,FALSE,,"1101516262591610880",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CDCFlu",14,FALSE,FALSE,,
"At #ACIP: @WHO punts on #flu season strain, #vaccine recomms against Japanese #encephalitis and #anthrax,  public c<U+2026> https://t.co/MnJHdFhUcF",FALSE,2,,2019-03-01 16:00:55,TRUE,,"1101512649823662080",,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","medpagetoday",0,FALSE,FALSE,,
"The #flu can be serious for older adults. Getting the #fluvaccine is the best way to protect yourself from serious<U+2026> https://t.co/dPafl0IOKM",FALSE,0,,2019-03-01 15:45:05,TRUE,,"1101508666774245376",,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","Aging_Research",0,FALSE,FALSE,,
"ICYMI: Empower Yourself For Better Health Series 

On Episode 59 we have special guest Dr. Sabine Elisee, discussin<U+2026> https://t.co/4v1VuFMdzu",FALSE,0,,2019-03-01 15:40:40,TRUE,,"1101507553014530048",,"<a href=""https://coschedule.com"" rel=""nofollow"">CoSchedule</a>","DrBerryPierre",0,FALSE,FALSE,,
"Friendly reminder that it's not too late to get your flu shot. 

#VaccinesWork #flu https://t.co/bPXSl2e1wf",FALSE,6,,2019-03-01 15:39:21,FALSE,,"1101507220343349249",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RobynCorrell",0,FALSE,FALSE,,
"The @WHO has listed vaccine hesitancy<U+2014>the delay in acceptance or refusal of vaccines despite their availability<U+2014>as<U+2026> https://t.co/wTW1BW4ugA",FALSE,0,,2019-03-01 15:37:00,TRUE,,"1101506632104714245",,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","pophealthNYC",1,FALSE,FALSE,,
"Having the stomach flu is no fun!  Here are the best remedies to help get you back on your feet!<U+2026> https://t.co/owgYiynCFC",FALSE,0,,2019-03-01 15:02:21,TRUE,,"1101497910586470401",,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","eAdhere1",0,FALSE,FALSE,,
"Pup hasn<U+2019>t seen Courtney in days. #flu #goldendoodle https://t.co/ylIfYDqZCL",FALSE,0,,2019-03-01 14:52:25,FALSE,,"1101495412354179077",,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","joe_rilla",0,FALSE,FALSE,,
"#Spring may be around the corner, but it doesn't mean you're in the clear from contracting this year's #flu. Grab y<U+2026> https://t.co/AJhBg4fjli",FALSE,0,,2019-03-01 14:15:10,TRUE,,"1101486038822805505",,"<a href=""http://gainapp.com"" rel=""nofollow"">Gain App</a>","ImmunizeFlorida",0,FALSE,FALSE,,
"#FluFactFriday: As a possible second wave of #influenza is reported, remember the consequences of the #flu are more<U+2026> https://t.co/BLOR04RIa3",FALSE,0,,2019-03-01 14:06:00,TRUE,,"1101483728986165248",,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","MedPedsAllergy",0,FALSE,FALSE,,
"Those germs are fast as lightning. It can be a little bit frightening, but don't worry we are The Germ Experts and<U+2026> https://t.co/ISjxvFla52",FALSE,0,,2019-03-01 13:41:52,TRUE,,"1101477655533285377",,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","disinfx",0,FALSE,FALSE,,
"Those germs infect you fast as lightning. In fact it can be a little bit frightening, but not to worry we are The G<U+2026> https://t.co/qzv5kuzKSc",FALSE,0,,2019-03-01 13:26:13,TRUE,,"1101473719900389377",,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","disinfx",0,FALSE,FALSE,,
"What flu prevention can teach us about pest control 

https://t.co/gyeXxMOdb9

#flu #fluprevention",FALSE,0,,2019-03-01 13:15:25,FALSE,,"1101470998728265729",,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>","RovePestControl",0,FALSE,FALSE,,
"Guillain Barr<U+00E9> Syndrome is #1 in #Vaccine #Injury Compensations due to #Flu Shots

https://t.co/aEdpHxvwlx https://t.co/xm7axj0pCS",FALSE,3,,2019-03-01 13:06:58,FALSE,,"1101468875085017089",,"<a href=""http://ViraBurnayeva.com"" rel=""nofollow"">Vaccines and Homeopathy News</a>","ViraBurnayeva",1,FALSE,FALSE,,
"Even my @MrBeastYT merch can<U+2019>t make me feel better #sick #flu",FALSE,1,,2019-03-01 13:01:27,FALSE,,"1101467484308361217",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YettereYT",0,FALSE,FALSE,,
"#FluFact: You cannot get the #flu from the injected flu vaccine.  It does not contain any live viruses. #ReadyForFlu #WinterHealth",FALSE,0,,2019-03-01 12:45:12,FALSE,,"1101463397349158912",,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","NHSaaa",0,FALSE,FALSE,,
"#flu https://t.co/lw214dt8HM",FALSE,0,,2019-03-01 12:45:08,FALSE,,"1101463378730602496",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ashrawilk",0,FALSE,FALSE,,
"Flu season is slowing down<U+2014>but it's not over. Check out these health tips to maximize the chances of staying flu-fr<U+2026> https://t.co/AGxkbKrftE",FALSE,3,,2019-03-01 12:30:05,TRUE,,"1101459590804328449",,"<a href=""https://www.spredfast.com"" rel=""nofollow"">Spredfast</a>","phelpshospital",0,FALSE,FALSE,,
"@WCIA3 @SenatorDurbin @SenDuckworth @RodneyDavis 
Most businesses don't allow parents to stay home with kids that h<U+2026> https://t.co/5kcojCMXNA",FALSE,0,"WCIA3",2019-03-01 12:15:54,TRUE,,"1101456023389437952","20809529","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tbone295",0,FALSE,FALSE,,
"Have y<U+2019>all ever been so sick <U+0001F637>your teeth hurt? I<U+2019>m currently on level  4 with the #flu. This is the you can<U+2019>t breat<U+2026> https://t.co/YZ1kSyhzcF",FALSE,0,,2019-03-01 07:26:06,TRUE,,"1101383091501834240",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MarySodje",0,FALSE,FALSE,,
"Also, at what point should I be concerned enough about wheezing when I breathe to head to the doc or ER? I haven't<U+2026> https://t.co/5D7MzYPOGU",FALSE,0,,2019-03-01 07:11:05,TRUE,,"1101379310860943361",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Cougardruid",0,FALSE,FALSE,,
"Children will suffer from this ignorance. They already have. #measles #pertussis #flu 
Anti-vaccination conspiracy<U+2026> https://t.co/x70iFzciOD",FALSE,9,,2019-03-01 05:43:15,TRUE,,"1101357209357705217",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","drninashapiro",4,FALSE,FALSE,,
"Have you listened to our <U+201C>Tackling the #Flu Naturally<U+201D> #podcast series? https://t.co/XP8xGpl4Sp",FALSE,0,,2019-03-01 04:49:00,FALSE,,"1101343557829435392",,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","OscilloUSA",0,FALSE,FALSE,,
"I got this smart water bottle called hydrate spark 2.0. It has helped me while I have been very ill(flu).<U+2026> https://t.co/fv4QV0Y3ri",FALSE,0,,2019-03-01 04:25:10,TRUE,,"1101337558678716416",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","emvtbl",1,FALSE,FALSE,,
"FAMILIES: Strep Throat &amp; Flu season is here!   Encourage your student  not to share food, drinks, lip gloss, or cha<U+2026> https://t.co/oRuOdLfIWW",FALSE,1,,2019-03-01 03:36:37,TRUE,,"1101325340201373696",,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","HEAVENERYB",1,FALSE,FALSE,,
"I love the power of black elderberry for fighting those cold and flu germs.
#sambucol #BlackEderberry #HealthyKids<U+2026> https://t.co/hx0bupJUu2",FALSE,3,,2019-03-01 03:17:03,TRUE,,"1101320415056744448",,"<a href=""https://twittimer.com"" rel=""nofollow"">Twittimer</a>","momknowsbest15",1,FALSE,FALSE,,
"Some symptoms of the flu are fever, chills, cough, &amp; sore throat, but did you know not everyone with the #flu will have a fever? #fluseason",FALSE,0,,2019-03-01 03:09:26,FALSE,,"1101318501397131264",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CityDrugInc",0,FALSE,FALSE,,
"BLOOD RAIN ICEBERG 2 TIMES SIZE OF NY TO BREAK   #WEATHER WARFARE LIVE!!... https://t.co/NWckjbeuks via @YouTube<U+2026> https://t.co/3SeZ7XGglU",FALSE,0,,2019-03-01 03:09:23,TRUE,,"1101318488151343104",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","news_jewels",0,FALSE,FALSE,,
"@SinFuLLusssT I<U+2019>m on day 5. Had 103.1 temp before the ibuprofen kicked in. #Flu",FALSE,1,"SinFuLLusssT",2019-03-01 02:15:05,FALSE,"1101246171358552065","1101304820621824001","3197203008","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","13thgenusa",0,FALSE,FALSE,,
"#flu and #CommonColds are NOT the same. Flu can be much more serious. Some of these deaths could have been prevente<U+2026> https://t.co/j5V3NMg0EI",FALSE,1,,2019-03-01 02:07:44,TRUE,,"1101302973429358593",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ophiryotam",0,FALSE,FALSE,,
"Thanks in part to new #telehealth tools and tactics, the team at Bon Secours Health System feel better prepared tha<U+2026> https://t.co/2ejuXZYt0m",FALSE,0,,2019-03-01 02:03:03,TRUE,,"1101301795819843585",,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","URAC",0,FALSE,FALSE,,
"Study finds no link between #flu shots and #miscarriages https://t.co/9kE55CP5mQ",FALSE,3,,2019-03-01 01:50:02,FALSE,,"1101298518470344706",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tarunjainmd",1,FALSE,FALSE,,
"love is in the air so is the flu #love #flu",FALSE,0,,2019-03-01 01:38:43,FALSE,,"1101295668872781824",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gyjcman",0,FALSE,FALSE,,
"Im a single mom with no child support and I just INCREASED my #Patreon #Subscription to support #ResistanceLive ! Y<U+2026> https://t.co/4eE5vl6sUo",FALSE,1,,2019-03-01 01:12:54,TRUE,,"1101289172139040768",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JenniflowerMacy",0,FALSE,FALSE,,
"Great rehearsals w/ @zchoirs tonight however I now feel like I need to be decontaminated. #flu #5678",FALSE,27,,2019-03-01 00:54:30,FALSE,,"1101284543397593088",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jsonjonson",1,FALSE,FALSE,,
"Study finds no link between #flu shot and miscarriage. https://t.co/Rv9h1EgOr3",FALSE,1,,2019-03-01 00:00:30,FALSE,,"1101270953852653571",,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","NAPNAP",2,FALSE,FALSE,,
"CDC estimates that there have been as many as 22,300 flu-associated deaths so far this season (between Oct. 1, 2018<U+2026> https://t.co/vhrVCNS2QF",FALSE,0,,2019-03-01 00:00:16,TRUE,,"1101270894801027075",,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","GreeneCoPH",0,FALSE,FALSE,,
"@BhadBhabie get better b*tch !! Looks like Canada gave you a beaten! #flu #getbetter #sick",FALSE,0,"BhadBhabie",2019-02-28 23:39:21,FALSE,,"1101265631486259206","826623683057721344","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Singer_Haileyxo",0,FALSE,FALSE,,
"Boss Hog won the last match up but we've got another 1st round match up to determine the name of the World's first<U+2026> https://t.co/OBwoEyFvUC",FALSE,0,,2019-02-28 23:37:56,TRUE,,"1101265274098069505",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ZW5424",1,FALSE,FALSE,,
"<U+0001F6AB> Don't let germy tray tables get you sick!

<U+0001F4AF> ZOONO provides ALL DAY protection for #travelers

<U+0001F6EB> Get your germ-fr<U+2026> https://t.co/ecLxtfILxD",FALSE,3,,2019-02-28 23:31:22,TRUE,,"1101263620934172672",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Zoono_USA",2,FALSE,FALSE,,
"Listen to Part 1 of our @OscilloUSA #podcast series: Tackling the #Flu, Naturally: Discovering #Homeopathy https://t.co/DkPJ7GQsIB",FALSE,0,,2019-02-28 23:17:01,FALSE,,"1101260011202854912",,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","BoironUSA",1,FALSE,FALSE,,
"#WashUMed researchers are studying why #flu immunity wanes so rapidly, with the goal of making a better, longer-las<U+2026> https://t.co/GSr8SSZ2sr",FALSE,0,,2019-02-28 23:09:00,TRUE,,"1101257992207519746",,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","WUSTLmed",4,FALSE,FALSE,,
"Some #immune cells can fight all 3 strains of #influenza- perhaps permanently. Right nos, the various types of the<U+2026> https://t.co/skHNXueM6G",FALSE,0,,2019-02-28 23:05:05,TRUE,,"1101257008785825793",,"<a href=""https://metricool.com"" rel=""nofollow"">Metricool</a>","artofperson",0,FALSE,FALSE,,
"If only I could swallow Lysol, then it could kill 99.9% of the virus and bacteria in my body thanks to this here<U+2026> https://t.co/1NTHdmzcCl",FALSE,0,,2019-02-28 23:04:05,TRUE,,"1101256754283843586",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BrenWalsh84",0,FALSE,FALSE,,
