"lon","lat"
-84.3879824,33.7489954
-122.0575434,37.387474
-117.7149438,33.5236744
-81.5157535,27.6648274
-122.0560977,37.6957125
-100.7004025,46.7624938
-92.1004852,46.7866719
-120.009351,38.19825
-95.712891,37.09024
-94.6858998,46.729553
-84.5120196,39.1031182
-78.8783689,42.8864468
-97.4394777,35.2225668
-79.3831843,43.653226
-99.9018131,31.9685988
-86.3648813,35.8486105
-81.3792365,28.5383355
-91.7715303,37.948544
-94.5785667,39.0997265
-94.5785667,39.0997265
-86.1066526,39.6136578
-74.0059728,40.7127753
-106.346771,56.130366
-76.0488458,43.0481962
-66.58973,6.42375
-119.4179324,36.778261
-89.4012302,43.0730517
-81.3792365,28.5383355
-79.8774042,43.5182991
-118.2436849,34.0522342
-74.0059728,40.7127753
-85.7584557,38.2526647
-73.9441579,40.6781784
-94.7335709,38.9536174
-74.0059728,40.7127753
-43.1728965,-22.9068467
-76.5396875,39.3773292
151.2092955,-33.8688197
-85.6206317,44.7630567
-79.3831843,43.653226
-97.7430608,30.267153
-119.7871247,36.7377981
-84.5120196,39.1031182
-79.3831843,43.653226
-74.4056612,40.0583238
-99.9018131,31.9685988
-121.8946761,36.6002378
-94.5785667,39.0997265
-97.092877,35.0077519
-74.0059728,40.7127753
-97.7430608,30.267153
-81.3792365,28.5383355
-71.4128343,41.8239891
-81.5157535,27.6648274
-98.6588945,49.4119389
-74.0059728,40.7127753
-121.8863286,37.3382082
-81.6943605,41.49932
-73.5387341,41.0534302
-74.0059728,40.7127753
-87.6297982,41.8781136
-119.0187125,35.3732921
-117.9002918,33.916475
-106.346771,56.130366
-104.8771726,39.5807452
-81.6943605,41.49932
-73.7562317,42.6525793
-85.323214,51.253775
-95.3698028,29.7604267
-97.1080656,32.735687
-95.712891,37.09024
-95.712891,37.09024
-97.4394777,35.2225668
-97.7430608,30.267153
-95.712891,37.09024
-73.4151214,40.7934322
-96.7969879,32.7766642
-118.2436849,34.0522342
-90.1994042,38.6270025
-96.7969879,32.7766642
-82.907123,40.4172871
-96.7969879,32.7766642
-93.2650108,44.977753
-95.712891,37.09024
-118.2436849,34.0522342
-87.7468071,41.9472058
-104.990251,39.7392358
-104.990251,39.7392358
-83.2341028,42.6875323
-75.1652215,39.9525839
-118.2436849,34.0522342
-97.7277959,31.1171194
-96.7969879,32.7766642
-71.4128343,41.8239891
-91.7715303,37.948544
-95.712891,37.09024
-95.712891,37.09024
-79.3831843,43.653226
-94.5785667,39.0997265
-79.3831843,43.653226
-87.6297982,41.8781136
-94.496935,39.132472
-76.5660529,42.9317335
-111.0937311,39.3209801
-88.7878678,43.7844397
-85.6023643,44.3148443
-79.8711024,43.2557206
-97.7430608,30.267153
-79.3831843,43.653226
-79.3831843,43.653226
-96.6988856,33.0198431
-97.1080656,32.735687
-75.1652215,39.9525839
-89.0264634,37.7739389
-91.2519017,43.8137751
18.643501,60.128161
-84.745231,39.5069974
-75.7012723,45.4765446
-73.3734547,40.6867667
-95.712891,37.09024
-80.1300455,25.790654
-77.0368707,38.9071923
-87.9064736,43.0389025
-74.0059728,40.7127753
-75.1652215,39.9525839
-87.6297982,41.8781136
-71.8022934,42.2625932
-79.3831843,43.653226
-85.323214,51.253775
-73.134961,40.789142
-99.9018131,31.9685988
-95.712891,37.09024
25.7481511,61.92411
-76.6121893,39.2903848
-95.3698028,29.7604267
-74.0059728,40.7127753
-79.3831843,43.653226
35.862285,33.854721
-76.6412712,39.0457549
-119.4179324,36.778261
133.775136,-25.274398
-95.712891,37.09024
-79.9958864,40.4406248
-106.346771,56.130366
-102.552784,23.634501
-95.411379,29.690412
-119.4179324,36.778261
-96.7969879,32.7766642
-106.346771,56.130366
-118.2436849,34.0522342
-73.9594438,40.7144279
-104.990251,39.7392358
-73.9712488,40.7830603
-97.092877,35.0077519
-84.3879824,33.7489954
-73.8830701,40.7556818
-78.8783689,42.8864468
-120.7401385,47.7510741
-97.330053,37.6871761
-74.0059728,40.7127753
-88.7878678,43.7844397
-96.9375051,33.1626193
-97.7430608,30.267153
-76.022836,45.5400699
-80.8431267,35.2270869
-117.1610838,32.715738
-74.0059728,40.7127753
-95.712891,37.09024
-75.1812913,40.9995386
-74.4056612,40.0583238
-74.0059728,40.7127753
-79.3831843,43.653226
-81.5157535,27.6648274
-73.8926498,40.7469662
-77.0368707,38.9071923
-81.6943605,41.49932
-106.346771,56.130366
-97.229298,32.9341893
-87.6297982,41.8781136
-96.7969879,32.7766642
-73.8201337,41.0550969
-75.7496572,39.6837226
-85.6680863,42.9633599
-84.6747523,45.0275126
-87.0611412,41.4730948
-93.6319131,42.0307812
-99.9018131,31.9685988
-106.346771,56.130366
-75.9207767,45.2585131
-120.5542012,43.8041334
-94.5785667,39.0997265
-77.297508,18.109581
-97.1383744,49.895136
-97.9550493,35.5322741
-83.0457538,42.331427
-79.3831843,43.653226
-97.7430608,30.267153
-115.1398296,36.1699412
-106.346771,56.130366
-78.8336218,35.6512655
-80.5204096,43.4642578
-95.712891,37.09024
-76.1474244,43.0481221
-88.1535352,41.7508391
-98.0678201,40.2016771
-91.6656232,41.9778795
-87.6610104,41.9340158
-120.5542012,43.8041334
-95.712891,37.09024
-72.5778415,44.5588028
-74.0059728,40.7127753
-118.3406288,33.8358492
-89.4012302,43.0730517
-106.346771,56.130366
-93.2009998,44.9374831
-118.2436849,34.0522342
-122.272747,37.8715926
-2.0784138,55.2082542
-95.712891,37.09024
-79.3831843,43.653226
-79.9958864,40.4406248
-118.3286614,34.0928092
-82.9987942,39.9611755
-75.0259637,39.4863773
-119.4179324,36.778261
-87.9875898,43.2966716
-76.93776,38.9896967
-79.3831843,43.653226
-79.3831843,43.653226
-79.7624177,43.7315479
-105.1019275,40.1672068
-75.1251743,40.0959438
-120.7401385,47.7510741
-79.6441198,43.5890452
-84.4010848,42.7469789
-69.4454689,45.253783
-79.3831843,43.653226
-85.6023643,44.3148443
-92.1735164,38.5767017
-93.2650108,44.977753
-95.712891,37.09024
-88.7878678,43.7844397
-74.113198,40.8814882
-74.0059728,40.7127753
2.3522219,48.856614
-118.1937395,33.7700504
-99.9018131,41.4925374
-73.9441579,40.6781784
-84.3879824,33.7489954
-119.4179324,36.778261
-74.0059728,40.7127753
-99.9018131,31.9685988
-82.9000751,32.1656221
-106.346771,56.130366
-104.990251,39.7392358
-95.712891,37.09024
-97.1383744,49.895136
-104.8213634,38.8338816
107.668887,-7.090911
-98.3420118,40.9263957
-115.1745559,36.1023715
-75.6971931,45.4215296
-74.4056612,40.0583238
-104.6188943,50.4452112
-106.346771,56.130366
-2.3444786,50.7487635
-74.0059728,40.7127753
-94.5785667,39.0997265
-115.1398296,36.1699412
-93.470786,44.8546856
-79.3831843,43.653226
-106.346771,56.130366
-87.9064736,43.0389025
-80.6326916,26.3013917
-111.0429339,45.6769979
-95.712891,37.09024
-106.650422,35.0843859
-85.1393513,41.079273
-90.2417434,29.9940924
-84.5120196,39.1031182
-97.0403352,32.8998091
-118.3089661,34.1808392
-122.0807964,37.6688205
-88.7878678,43.7844397
-81.5157535,27.6648274
-3.3821421,51.6858341
-89.3985283,40.6331249
-101.0020119,47.5514926
-87.6297982,41.8781136
-98.4842465,39.011902
-95.712891,37.09024
-77.0469214,38.8048355
-81.5157535,27.6648274
-92.9925577,44.8348405
-120.5542012,43.8041334
-95.9036356,36.0766378
-93.4750836,41.6435514
-149.4936733,64.2008413
-81.5157535,27.6648274
-106.6700458,52.1332144
-77.6088465,43.1565779
-117.8370968,33.6446621
-96.3394623,36.666845
-75.6971931,45.4215296
133.775136,-25.274398
-78.7542892,42.9071477
-122.4194155,37.7749295
-74.0059728,40.7127753
-75.9179738,42.0986867
-93.5691122,45.3377283
-82.7717684,28.0197404
-87.9631308,42.1662831
-75.3704579,40.6259316
-119.4179324,36.778261
-76.1474244,43.0481221
-119.4179324,36.778261
-97.0780654,32.9342919
-118.2436849,34.0522342
-97.8286368,32.4296296
-95.712891,37.09024
-88.9936873,40.4842027
-81.2452768,42.9849233
-97.4394777,35.2225668
-77.1945247,41.2033216
-87.8358943,41.9258642
-119.4179324,36.778261
-106.346771,56.130366
-99.8977954,40.3062583
-106.346771,56.130366
-120.7401385,47.7510741
-3.74922,40.463667
-87.6297982,41.8781136
-78.680016,33.8160058
-81.1637245,33.836081
-71.5723953,43.1938516
-80.359081,43.396002
-77.1772604,38.9338676
-93.2650108,44.977753
-117.602832,33.640171
-119.7674034,39.1637984
-97.1383744,49.895136
-81.0348144,34.0007104
-72.6733723,41.7658043
-94.5785667,39.0997265
-84.3879824,33.7489954
-70.8226541,43.9653889
-95.712891,37.09024
-74.0059728,40.7127753
-86.2911024,36.2081098
-98.320595,40.943912
-79.8711024,43.2557206
-81.6943605,41.49932
-75.4714098,40.6022939
-88.4153847,44.2619309
-117.1610838,32.715738
-105.084423,40.5852602
-106.346771,56.130366
-79.3831843,43.653226
-88.0132958,44.5133188
-95.992775,36.1539816
-93.097702,41.8780025
-79.3831843,43.653226
-72.8305154,41.8096201
-63.4168136,46.510712
-99.9018131,31.9685988
-95.712891,37.09024
-98.4842465,39.011902
-74.0059728,40.7127753
-97.1431396,49.8756134
-74.4056612,40.0583238
-98.4842465,39.011902
-95.712891,37.09024
-19.020835,64.963051
-78.7811169,35.79154
-73.7562317,42.6525793
-73.8648268,40.8447819
-84.263826,39.2689476
-75.6971931,45.4215296
-80.3083855,43.5805674
-115.1398296,36.1699412
-95.7243335,37.2321077
-95.712891,37.09024
-95.712891,37.09024
-120.5542012,43.8041334
-79.7833491,39.9987937
-78.6568942,37.4315734
-79.3831843,43.653226
-96.7025955,40.813616
-78.8783689,42.8864468
-122.5449763,37.9060368
-91.8318334,37.9642529
-110.5599556,45.6614105
-118.3406288,33.8358492
-75.6971931,45.4215296
-93.8802273,42.0597047
-74.0059728,40.7127753
-101.7005356,39.346373
-95.712891,37.09024
-77.8600012,40.7933949
-81.2452768,42.9849233
-122.0575434,37.387474
-84.9877094,32.4609764
-87.1638574,30.3571438
-80.085059,42.1292241
-82.5369872,28.4831682
-95.712891,37.09024
-104.6188943,50.4452112
-98.3898726,40.5862583
-95.712891,37.09024
-79.3831843,43.653226
-95.7243335,37.2321077
-106.346771,56.130366
-77.0368707,38.9071923
-79.3831843,43.653226
-96.1027371,29.3116366
-83.1499239,42.2142064
-83.5378674,41.6528052
-75.1932137,39.9522188
-95.0254839,29.5641184
-112.0740373,33.4483771
-75.1652215,39.9525839
-94.6858998,46.729553
-117.1610838,32.715738
-111.9400054,33.4255104
-74.0059728,40.7127753
-121.6543901,37.1305012
-73.087749,41.6032207
-73.657908,40.5884373
-81.8552196,41.143245
-74.0059728,40.7127753
-73.4540111,41.394817
-74.0059728,40.7127753
-81.3792365,28.5383355
-118.2436849,34.0522342
-118.2436849,34.0522342
-81.2452768,42.9849233
-102.552784,23.634501
-80.4925337,43.4516395
-81.2452768,42.9849233
-89.3985283,40.6331249
-98.4864829,45.4646985
-87.6297982,41.8781136
-88.0017261,41.673642
-84.3879824,33.7489954
-76.6412712,39.0457549
-77.4105409,39.4142688
-70.8226541,43.9653889
-73.9918181,40.7637581
-87.6297982,41.8781136
-89.3985283,40.6331249
-79.3831843,43.653226
-83.0457538,42.331427
-106.346771,56.130366
-75.2340768,39.427337
-83.9207392,35.9606384
-93.9993996,44.1635775
-94.6858998,46.729553
-118.2436849,34.0522342
-87.9656098,41.5119761
-105.8700901,34.5199402
-95.712891,37.09024
-97.3307658,32.7554883
-80.3144276,43.3616211
-112.0740373,33.4483771
-85.7100393,43.1608578
-74.0059728,40.7127753
-75.6971931,45.4215296
-81.6943605,41.49932
-99.9018131,31.9685988
-79.9958864,40.4406248
-74.0059728,40.7127753
-79.9958864,40.4406248
-106.346771,56.130366
-95.712891,37.09024
-106.650422,35.0843859
-81.3792365,28.5383355
-106.346771,56.130366
-95.9345034,41.2565369
-75.946324,43.2644105
-85.323214,51.253775
-87.6297982,41.8781136
-81.3792365,28.5383355
-118.2436849,34.0522342
-75.6971931,45.4215296
-93.6018389,44.7893446
-103.8532906,49.6632836
-87.6297982,41.8781136
-118.3636665,34.0628452
-96.728333,43.5473028
-93.2650108,44.977753
-87.6297982,41.8781136
-95.9345034,41.2565369
-85.323214,51.253775
-94.6858998,46.729553
-85.323214,51.253775
-106.346771,56.130366
-93.161604,44.4582983
-81.6943605,41.49932
-122.4194155,37.7749295
-85.7584557,38.2526647
-112.0740373,33.4483771
-93.4040679,48.6023149
-77.0368707,38.9071923
-82.4571776,27.950575
-87.6297982,41.8781136
-74.0059728,40.7127753
-73.7948516,40.7282239
-83.0457538,42.331427
-112.4685025,34.5400242
-94.6858998,46.729553
-97.1383744,49.895136
-95.712891,37.09024
-95.712891,37.09024
-110.9559192,29.0729673
-80.993029,46.4917317
-97.1383744,49.895136
-1.7850351,53.645792
14.4378005,50.0755381
-77.0424008,38.9039773
-86.1349019,40.2671941
-73.948845,40.777291
-84.3879824,33.7489954
-75.1298939,40.3101063
-105.2705456,40.0149856
